count,mpan,product,tab1.status,status,service_prov_new,sed
1,1.41652E+12,Electricity,W5,Awaiting Final Read,ESOVOE,17/05/2017 00:00
1,1.41653E+12,Electricity,W5,Awaiting Final Read,ESSPOW,21/05/2017 00:00
1,1.41654E+12,Electricity,W5,Awaiting Final Read,ESREGE,15/05/2017 00:00
1,1.41654E+12,Electricity,W5,Awaiting Final Read,ESOVOE,18/05/2017 00:00
1,1.41654E+12,Electricity,W5,Awaiting Final Read,ESSOUT,20/05/2017 00:00
1,1.41655E+12,Electricity,W5,Awaiting Final Read,ESSPOW,16/05/2017 00:00
1,1.41656E+12,Electricity,W5,Awaiting Final Read,ESSPRK,20/05/2017 00:00
1,1.41656E+12,Electricity,W5,Awaiting Final Read,ESSPOW,21/05/2017 00:00
1,1.41656E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41659E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.4166E+12,Electricity,W5,Awaiting Final Read,ESCOVE,15/05/2017 00:00
1,1.4166E+12,Electricity,W5,Awaiting Final Read,ESEMEB,17/05/2017 00:00
1,1.4166E+12,Electricity,W5,Awaiting Final Read,ESOVOE,15/05/2017 00:00
1,1.4166E+12,Electricity,W5,Awaiting Final Read,ESBNRG,21/05/2017 00:00
1,1.41662E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41662E+12,Electricity,W5,Awaiting Final Read,ESSOUT,15/05/2017 00:00
1,1.41663E+12,Electricity,W5,Awaiting Final Read,ESCOVE,16/05/2017 00:00
1,1.41664E+12,Electricity,W5,Awaiting Final Read,ESZPYR,15/05/2017 00:00
1,1.41665E+12,Electricity,W5,Awaiting Final Read,ESLOND,21/05/2017 00:00
1,1.41665E+12,Electricity,W5,Awaiting Final Read,ESLOND,18/05/2017 00:00
1,1.41665E+12,Electricity,56,Completed,ESOVOE,17/05/2017 00:00
1,1.41665E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
1,1.41666E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
1,1.41666E+12,Electricity,W5,Awaiting Final Read,ESSOUT,16/05/2017 00:00
1,1.41667E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41668E+12,Electricity,W5,Awaiting Final Read,ESCIRC,15/05/2017 00:00
1,1.41668E+12,Electricity,W5,Awaiting Final Read,ESNEEB,19/05/2017 00:00
1,1.41669E+12,Electricity,W5,Awaiting Final Read,ESOVOE,15/05/2017 00:00
1,1.4167E+12,Electricity,W5,Awaiting Final Read,ESSPOW,16/05/2017 00:00
1,1.41671E+12,Electricity,W5,Awaiting Final Read,ESEMEB,15/05/2017 00:00
1,1.41672E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
1,1.41673E+12,Electricity,W5,Awaiting Final Read,ESEETL,18/05/2017 00:00
1,1.41674E+12,Electricity,W5,Awaiting Final Read,ESAVRO,17/05/2017 00:00
1,1.41674E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41675E+12,Electricity,W5,Awaiting Final Read,ESBNRG,18/05/2017 00:00
1,1.41676E+12,Electricity,W5,Awaiting Final Read,ESEMEB,17/05/2017 00:00
1,1.41678E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.41678E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41679E+12,Electricity,W5,Awaiting Final Read,ESIRID,18/05/2017 00:00
1,1.4168E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41683E+12,Electricity,W5,Awaiting Final Read,ESSOUT,16/05/2017 00:00
1,1.41684E+12,Electricity,W5,Awaiting Final Read,ESLORM,16/05/2017 00:00
1,1.41684E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41685E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41685E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.41686E+12,Electricity,W5,Awaiting Final Read,ESLORM,15/05/2017 00:00
1,1.41687E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41687E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41687E+12,Electricity,W5,Awaiting Final Read,ESLORM,16/05/2017 00:00
1,1.41687E+12,Electricity,WD,Objection Window Open,ESSOUT,21/05/2017 00:00
1,1.4169E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.4169E+12,Electricity,W5,Awaiting Final Read,ESCFWR,20/05/2017 00:00
1,1.4169E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.41691E+12,Electricity,W5,Awaiting Final Read,ESNEEB,16/05/2017 00:00
1,1.41692E+12,Electricity,W5,Awaiting Final Read,ESNEEB,17/05/2017 00:00
1,1.41696E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.417E+12,Electricity,W5,Awaiting Final Read,ESMRCY,20/05/2017 00:00
1,1.41701E+12,Electricity,W5,Awaiting Final Read,ESSOUT,17/05/2017 00:00
1,1.41701E+12,Electricity,W5,Awaiting Final Read,ESSPRK,19/05/2017 00:00
1,1.41701E+12,Electricity,W5,Awaiting Final Read,ESNEEB,17/05/2017 00:00
1,1.41701E+12,Electricity,W5,Awaiting Final Read,ESBNRG,15/05/2017 00:00
1,1.41702E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41702E+12,Electricity,W5,Awaiting Final Read,ESFRST,18/05/2017 00:00
1,1.41702E+12,Electricity,W5,Awaiting Final Read,ESLORM,15/05/2017 00:00
1,1.41703E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41703E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
1,1.41703E+12,Electricity,W5,Awaiting Final Read,ESEMEB,18/05/2017 00:00
1,1.41703E+12,Electricity,W5,Awaiting Final Read,ESLOND,21/05/2017 00:00
1,1.41704E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41705E+12,Electricity,W5,Awaiting Final Read,ESREGE,15/05/2017 00:00
1,1.41705E+12,Electricity,W5,Awaiting Final Read,ESFRST,18/05/2017 00:00
1,1.41706E+12,Electricity,W5,Awaiting Final Read,ESBNRG,15/05/2017 00:00
1,1.41708E+12,Electricity,W5,Awaiting Final Read,ESAVRO,20/05/2017 00:00
1,1.4171E+12,Electricity,W5,Awaiting Final Read,ESSOUT,17/05/2017 00:00
1,1.4171E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41712E+12,Electricity,56,Completed,ESPILO,16/05/2017 00:00
1,1.41712E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41713E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.41713E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41715E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41717E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41718E+12,Electricity,W5,Awaiting Final Read,ESLORM,15/05/2017 00:00
1,1.41718E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41719E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.4172E+12,Electricity,W5,Awaiting Final Read,ESIRID,15/05/2017 00:00
1,1.4172E+12,Electricity,W5,Awaiting Final Read,ESECOT,19/05/2017 00:00
1,1.41721E+12,Electricity,W5,Awaiting Final Read,ESAVRO,20/05/2017 00:00
1,1.41722E+12,Electricity,W5,Awaiting Final Read,ESSOUT,15/05/2017 00:00
1,1.41723E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41724E+12,Electricity,W5,Awaiting Final Read,ESREGE,17/05/2017 00:00
1,1.41724E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.41726E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41727E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41727E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41728E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41728E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41728E+12,Electricity,W5,Awaiting Final Read,ESBNRG,15/05/2017 00:00
1,1.41729E+12,Electricity,W5,Awaiting Final Read,ESLOND,21/05/2017 00:00
1,1.41729E+12,Electricity,W5,Awaiting Final Read,ESAVRO,18/05/2017 00:00
1,1.41731E+12,Electricity,56,Completed,ESOVOE,18/05/2017 00:00
1,1.41734E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41734E+12,Electricity,W5,Awaiting Final Read,ESFRST,17/05/2017 00:00
1,1.41734E+12,Electricity,W5,Awaiting Final Read,ESOSMI,16/05/2017 00:00
1,1.41735E+12,Electricity,W5,Awaiting Final Read,ESAVRO,20/05/2017 00:00
1,1.41736E+12,Electricity,W5,Awaiting Final Read,ESCIRC,21/05/2017 00:00
1,1.41736E+12,Electricity,W5,Awaiting Final Read,ESBNRG,17/05/2017 00:00
1,1.41737E+12,Electricity,W5,Awaiting Final Read,ESBNRG,16/05/2017 00:00
1,1.41737E+12,Electricity,W5,Awaiting Final Read,ESOSMI,17/05/2017 00:00
1,1.41738E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.4174E+12,Electricity,W5,Awaiting Final Read,ESAVRO,21/05/2017 00:00
1,1.41741E+12,Electricity,W5,Awaiting Final Read,ESLORM,15/05/2017 00:00
1,1.41742E+12,Electricity,56,Completed,ESSOUT,15/05/2017 00:00
1,1.41742E+12,Electricity,W5,Awaiting Final Read,ESREGE,21/05/2017 00:00
1,1.41744E+12,Electricity,W5,Awaiting Final Read,ESIRID,16/05/2017 00:00
1,1.41744E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41744E+12,Electricity,W5,Awaiting Final Read,ESEMEB,21/05/2017 00:00
1,1.41746E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41747E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41748E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41749E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.4175E+12,Electricity,W5,Awaiting Final Read,ESREGE,18/05/2017 00:00
1,1.41751E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41751E+12,Electricity,W5,Awaiting Final Read,ESVOLT,15/05/2017 00:00
1,1.41753E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41754E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41755E+12,Electricity,W5,Awaiting Final Read,ESLORM,15/05/2017 00:00
1,1.41756E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41756E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41757E+12,Electricity,W5,Awaiting Final Read,ESAVRO,19/05/2017 00:00
1,1.41758E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41759E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.41759E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41759E+12,Electricity,W4,Objection Window Closed,ESEMEB,16/05/2017 00:00
1,1.4176E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41761E+12,Electricity,W5,Awaiting Final Read,ESAVRO,18/05/2017 00:00
1,1.41762E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41764E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41764E+12,Electricity,W5,Awaiting Final Read,ESBNRG,16/05/2017 00:00
1,1.41766E+12,Electricity,W5,Awaiting Final Read,ESAVRO,18/05/2017 00:00
1,1.41768E+12,Electricity,W5,Awaiting Final Read,ESLORM,17/05/2017 00:00
1,1.41768E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.41768E+12,Electricity,W5,Awaiting Final Read,ESAVRO,18/05/2017 00:00
1,1.41769E+12,Electricity,W5,Awaiting Final Read,ESSPOW,15/05/2017 00:00
1,1.41769E+12,Electricity,W5,Awaiting Final Read,ESREGE,16/05/2017 00:00
1,1.4177E+12,Electricity,W5,Awaiting Final Read,ESEMEB,18/05/2017 00:00
1,1.41771E+12,Electricity,W5,Awaiting Final Read,ESAVRO,19/05/2017 00:00
1,1.41771E+12,Electricity,W5,Awaiting Final Read,ESSPRK,17/05/2017 00:00
1,1.41771E+12,Electricity,W5,Awaiting Final Read,ESLORM,16/05/2017 00:00
1,1.41772E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41772E+12,Electricity,W5,Awaiting Final Read,ESBNRG,15/05/2017 00:00
1,1.41773E+12,Electricity,W5,Awaiting Final Read,ESREGE,17/05/2017 00:00
1,1.41774E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41774E+12,Electricity,56,Completed,ESNEEB,19/05/2017 00:00
1,1.41776E+12,Electricity,W5,Awaiting Final Read,ESNEEB,17/05/2017 00:00
1,1.41777E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41777E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41779E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41779E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.4178E+12,Electricity,W5,Awaiting Final Read,ESLORM,15/05/2017 00:00
1,1.41781E+12,Electricity,W5,Awaiting Final Read,ESEETL,19/05/2017 00:00
1,1.41781E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41781E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41784E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
1,1.41784E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.41786E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41788E+12,Electricity,W5,Awaiting Final Read,ESBNRG,21/05/2017 00:00
1,1.4179E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.4179E+12,Electricity,W5,Awaiting Final Read,ESOSMI,15/05/2017 00:00
1,1.41791E+12,Electricity,56,Completed,ESNEEB,17/05/2017 00:00
1,1.41791E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41792E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41793E+12,Electricity,W5,Awaiting Final Read,ESAVRO,19/05/2017 00:00
1,1.41794E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41794E+12,Electricity,W5,Awaiting Final Read,ESLORM,15/05/2017 00:00
1,1.41794E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.41795E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41796E+12,Electricity,W5,Awaiting Final Read,ESEETL,19/05/2017 00:00
1,1.41796E+12,Electricity,W5,Awaiting Final Read,ESSPRK,18/05/2017 00:00
1,1.41798E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.418E+12,Electricity,W5,Awaiting Final Read,ESCIRC,15/05/2017 00:00
1,1.41802E+12,Electricity,W5,Awaiting Final Read,ESHOME,18/05/2017 00:00
1,1.41802E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.41803E+12,Electricity,W5,Awaiting Final Read,ESNEEB,17/05/2017 00:00
1,1.41804E+12,Electricity,W5,Awaiting Final Read,ESPILO,20/05/2017 00:00
1,1.41805E+12,Electricity,W5,Awaiting Final Read,ESLORM,17/05/2017 00:00
1,1.41805E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41806E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
1,1.41806E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.41807E+12,Electricity,56,Completed,ESOVOE,18/05/2017 00:00
1,1.41808E+12,Electricity,56,Completed,ESOVOE,15/05/2017 00:00
1,1.41809E+12,Electricity,W5,Awaiting Final Read,ESEMEB,17/05/2017 00:00
1,1.4181E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.4181E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41812E+12,Electricity,W5,Awaiting Final Read,ESBNRG,16/05/2017 00:00
1,1.41812E+12,Electricity,W5,Awaiting Final Read,ESCPPR,21/05/2017 00:00
1,1.41813E+12,Electricity,W5,Awaiting Final Read,ESLORM,18/05/2017 00:00
1,1.41815E+12,Electricity,W5,Awaiting Final Read,ESREGE,17/05/2017 00:00
1,1.41815E+12,Electricity,W5,Awaiting Final Read,ESOVOE,17/05/2017 00:00
1,1.41815E+12,Electricity,W5,Awaiting Final Read,ESPILO,18/05/2017 00:00
1,1.41815E+12,Electricity,W5,Awaiting Final Read,ESFRST,16/05/2017 00:00
1,1.41818E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41821E+12,Electricity,W5,Awaiting Final Read,ESCPPR,20/05/2017 00:00
1,1.41823E+12,Electricity,W5,Awaiting Final Read,ESECOT,21/05/2017 00:00
1,1.41823E+12,Electricity,W5,Awaiting Final Read,ESAVRO,18/05/2017 00:00
1,1.41824E+12,Electricity,W5,Awaiting Final Read,ESAVRO,16/05/2017 00:00
1,1.41825E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.41826E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41826E+12,Electricity,W5,Awaiting Final Read,ESLORM,15/05/2017 00:00
1,1.41826E+12,Electricity,W5,Awaiting Final Read,ESBNRG,21/05/2017 00:00
1,1.41827E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41827E+12,Electricity,W5,Awaiting Final Read,ESEETL,20/05/2017 00:00
1,1.41828E+12,Electricity,W5,Awaiting Final Read,ESNEEB,17/05/2017 00:00
1,1.41828E+12,Electricity,W5,Awaiting Final Read,ESEETL,18/05/2017 00:00
1,1.41828E+12,Electricity,W5,Awaiting Final Read,ESZPYR,16/05/2017 00:00
1,1.41829E+12,Electricity,W5,Awaiting Final Read,ESREGE,19/05/2017 00:00
1,1.41829E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.4183E+12,Electricity,W5,Awaiting Final Read,ESEETL,20/05/2017 00:00
1,1.4183E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.4183E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.4183E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41831E+12,Electricity,W5,Awaiting Final Read,ESAVRO,18/05/2017 00:00
1,1.41831E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41832E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
1,1.41833E+12,Electricity,W5,Awaiting Final Read,ESSPOW,16/05/2017 00:00
1,1.41834E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41834E+12,Electricity,56,Completed,ESLOND,17/05/2017 00:00
1,1.41836E+12,Electricity,W5,Awaiting Final Read,ESNEEB,17/05/2017 00:00
1,1.41837E+12,Electricity,W5,Awaiting Final Read,ESCPPR,18/05/2017 00:00
1,1.41838E+12,Electricity,W5,Awaiting Final Read,ESEETL,20/05/2017 00:00
1,1.41838E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41839E+12,Electricity,W4,Objection Window Closed,ESJERE,18/05/2017 00:00
1,1.41839E+12,Electricity,W5,Awaiting Final Read,ESOVOE,18/05/2017 00:00
1,1.4184E+12,Electricity,W5,Awaiting Final Read,ESNEEB,19/05/2017 00:00
1,1.4184E+12,Electricity,W5,Awaiting Final Read,ESSOUT,19/05/2017 00:00
1,1.4184E+12,Electricity,W4,Objection Window Closed,ESCOVE,19/05/2017 00:00
1,1.4184E+12,Electricity,W5,Awaiting Final Read,ESPURE,19/05/2017 00:00
1,1.41841E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41841E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41842E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.41843E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41844E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41844E+12,Electricity,W5,Awaiting Final Read,ESNEEB,17/05/2017 00:00
1,1.41847E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41847E+12,Electricity,W5,Awaiting Final Read,ESEMEB,16/05/2017 00:00
1,1.4185E+12,Electricity,W5,Awaiting Final Read,ESCIRC,15/05/2017 00:00
1,1.41852E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.41852E+12,Electricity,W5,Awaiting Final Read,ESEMEB,17/05/2017 00:00
1,1.41853E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.41853E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.41853E+12,Electricity,W5,Awaiting Final Read,ESNEEB,16/05/2017 00:00
1,1.41854E+12,Electricity,W5,Awaiting Final Read,ESSPRK,17/05/2017 00:00
1,1.41855E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41855E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41856E+12,Electricity,W5,Awaiting Final Read,ESSOUT,21/05/2017 00:00
1,1.41858E+12,Electricity,W5,Awaiting Final Read,ESCPPR,16/05/2017 00:00
1,1.41859E+12,Electricity,W5,Awaiting Final Read,ESCPPR,19/05/2017 00:00
1,1.41859E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.4186E+12,Electricity,W5,Awaiting Final Read,ESSPOW,21/05/2017 00:00
1,1.4186E+12,Electricity,W5,Awaiting Final Read,ESSPOW,15/05/2017 00:00
1,1.41862E+12,Electricity,W5,Awaiting Final Read,ESAVRO,20/05/2017 00:00
1,1.41864E+12,Electricity,W5,Awaiting Final Read,ESSPRK,21/05/2017 00:00
1,1.41864E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41864E+12,Electricity,W5,Awaiting Final Read,ESLORM,15/05/2017 00:00
1,1.41864E+12,Electricity,W5,Awaiting Final Read,ESOVOE,21/05/2017 00:00
1,1.41865E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41865E+12,Electricity,W5,Awaiting Final Read,ESAVRO,20/05/2017 00:00
1,1.41865E+12,Electricity,W5,Awaiting Final Read,ESSPRK,17/05/2017 00:00
1,1.41865E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41865E+12,Electricity,W5,Awaiting Final Read,ESIRID,15/05/2017 00:00
1,1.41869E+12,Electricity,W5,Awaiting Final Read,ESBNRG,17/05/2017 00:00
1,1.4187E+12,Electricity,W5,Awaiting Final Read,ESBNRG,16/05/2017 00:00
1,1.4187E+12,Electricity,W5,Awaiting Final Read,ESEMEB,15/05/2017 00:00
1,1.41872E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41874E+12,Electricity,W5,Awaiting Final Read,ESLORM,16/05/2017 00:00
1,1.41874E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41875E+12,Electricity,W5,Awaiting Final Read,ESEMEB,15/05/2017 00:00
1,1.41876E+12,Electricity,W5,Awaiting Final Read,ESNEEB,16/05/2017 00:00
1,1.41876E+12,Electricity,W5,Awaiting Final Read,ESCPPR,18/05/2017 00:00
1,1.41877E+12,Electricity,W5,Awaiting Final Read,ESLOND,21/05/2017 00:00
1,1.41877E+12,Electricity,W5,Awaiting Final Read,ESCOVE,18/05/2017 00:00
1,1.41879E+12,Electricity,W5,Awaiting Final Read,ESFRST,21/05/2017 00:00
1,1.4188E+12,Electricity,W5,Awaiting Final Read,ESCOVE,18/05/2017 00:00
1,1.4188E+12,Electricity,W5,Awaiting Final Read,ESSPOW,18/05/2017 00:00
1,1.4188E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.41883E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41883E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.41883E+12,Electricity,W5,Awaiting Final Read,ESSOUT,15/05/2017 00:00
1,1.41885E+12,Electricity,W5,Awaiting Final Read,ESOSMI,16/05/2017 00:00
1,1.41886E+12,Electricity,W5,Awaiting Final Read,ESECOT,15/05/2017 00:00
1,1.41887E+12,Electricity,W5,Awaiting Final Read,ESLOND,17/05/2017 00:00
1,1.41887E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.41888E+12,Electricity,W5,Awaiting Final Read,ESCPPR,17/05/2017 00:00
1,1.41888E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.41889E+12,Electricity,W5,Awaiting Final Read,ESCPPR,16/05/2017 00:00
1,1.4189E+12,Electricity,W5,Awaiting Final Read,ESGESL,20/05/2017 00:00
1,1.41891E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41892E+12,Electricity,W5,Awaiting Final Read,ESOVOE,16/05/2017 00:00
1,1.41893E+12,Electricity,W5,Awaiting Final Read,ESLORM,15/05/2017 00:00
1,1.41893E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.41893E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.41895E+12,Electricity,W5,Awaiting Final Read,ESSPOW,15/05/2017 00:00
1,1.41896E+12,Electricity,W5,Awaiting Final Read,ESGANY,21/05/2017 00:00
1,1.41896E+12,Electricity,56,Completed,ESOVOE,21/05/2017 00:00
1,1.41897E+12,Electricity,W5,Awaiting Final Read,ESSPRK,16/05/2017 00:00
1,1.419E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.419E+12,Electricity,W5,Awaiting Final Read,ESEMEB,17/05/2017 00:00
1,1.41901E+12,Electricity,W5,Awaiting Final Read,ESCPPR,17/05/2017 00:00
1,1.41901E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
